iso2,year,column,cases,sex,age
UZ,1996,new_sp_f2534,799,f,25-34
UZ,1998,new_sp_f2534,9,f,25-34
UZ,1999,new_sp_f2534,647,f,25-34
UZ,2000,new_sp_f2534,547,f,25-34
UZ,2001,new_sp_f2534,631,f,25-34
UZ,2002,new_sp_f2534,394,f,25-34
UZ,2003,new_sp_f2534,588,f,25-34
UZ,2004,new_sp_f2534,600,f,25-34
UZ,2005,new_sp_f2534,597,f,25-34
UZ,2006,new_sp_f2534,597,f,25-34
UZ,2007,new_sp_f2534,507,f,25-34
UZ,2008,new_sp_f2534,479,f,25-34
VC,2000,new_sp_f2534,0,f,25-34
VC,2002,new_sp_f2534,1,f,25-34
VC,2005,new_sp_f2534,1,f,25-34
VC,2007,new_sp_f2534,0,f,25-34
VE,1999,new_sp_f2534,315,f,25-34
VE,2002,new_sp_f2534,280,f,25-34
VE,2003,new_sp_f2534,355,f,25-34
VE,2004,new_sp_f2534,324,f,25-34
VE,2005,new_sp_f2534,299,f,25-34
VE,2006,new_sp_f2534,297,f,25-34
VE,2007,new_sp_f2534,271,f,25-34
VE,2008,new_sp_f2534,272,f,25-34
VG,2004,new_sp_f2534,1,f,25-34
VI,1996,new_sp_f2534,1,f,25-34
VN,1996,new_sp_f2534,2606,f,25-34
VN,1997,new_sp_f2534,2809,f,25-34
VN,1998,new_sp_f2534,2749,f,25-34
VN,1999,new_sp_f2534,2511,f,25-34
VN,2000,new_sp_f2534,2320,f,25-34
VN,2001,new_sp_f2534,2357,f,25-34
VN,2002,new_sp_f2534,2357,f,25-34
VN,2003,new_sp_f2534,2262,f,25-34
VN,2004,new_sp_f2534,2398,f,25-34
VN,2005,new_sp_f2534,2293,f,25-34
VN,2006,new_sp_f2534,2381,f,25-34
VN,2007,new_sp_f2534,2354,f,25-34
VN,2008,new_sp_f2534,2416,f,25-34
VU,1995,new_sp_f2534,0,f,25-34
VU,1996,new_sp_f2534,3,f,25-34
VU,1998,new_sp_f2534,9,f,25-34
VU,1999,new_sp_f2534,10,f,25-34
VU,2000,new_sp_f2534,15,f,25-34
VU,2001,new_sp_f2534,4,f,25-34
VU,2002,new_sp_f2534,1,f,25-34
VU,2003,new_sp_f2534,4,f,25-34
VU,2004,new_sp_f2534,8,f,25-34
VU,2005,new_sp_f2534,1,f,25-34
VU,2006,new_sp_f2534,9,f,25-34
VU,2007,new_sp_f2534,8,f,25-34
VU,2008,new_sp_f2534,4,f,25-34
WF,1996,new_sp_f2534,3,f,25-34
WF,1997,new_sp_f2534,0,f,25-34
WF,2003,new_sp_f2534,1,f,25-34
WF,2007,new_sp_f2534,0,f,25-34
WS,1995,new_sp_f2534,2,f,25-34
WS,1996,new_sp_f2534,3,f,25-34
WS,1997,new_sp_f2534,1,f,25-34
WS,1998,new_sp_f2534,1,f,25-34
WS,1999,new_sp_f2534,2,f,25-34
WS,2000,new_sp_f2534,1,f,25-34
WS,2001,new_sp_f2534,1,f,25-34
WS,2002,new_sp_f2534,5,f,25-34
WS,2003,new_sp_f2534,2,f,25-34
WS,2005,new_sp_f2534,0,f,25-34
WS,2008,new_sp_f2534,1,f,25-34
YE,1995,new_sp_f2534,720,f,25-34
YE,1996,new_sp_f2534,100,f,25-34
YE,1997,new_sp_f2534,449,f,25-34
YE,1998,new_sp_f2534,632,f,25-34
YE,1999,new_sp_f2534,532,f,25-34
YE,2000,new_sp_f2534,627,f,25-34
YE,2001,new_sp_f2534,562,f,25-34
YE,2002,new_sp_f2534,443,f,25-34
YE,2003,new_sp_f2534,426,f,25-34
YE,2004,new_sp_f2534,376,f,25-34
YE,2005,new_sp_f2534,410,f,25-34
YE,2006,new_sp_f2534,358,f,25-34
YE,2007,new_sp_f2534,374,f,25-34
YE,2008,new_sp_f2534,455,f,25-34
YU,1995,new_sp_f2534,167,f,25-34
YU,1996,new_sp_f2534,159,f,25-34
YU,1997,new_sp_f2534,274,f,25-34
YU,2001,new_sp_f2534,46,f,25-34
YU,2002,new_sp_f2534,48,f,25-34
YU,2003,new_sp_f2534,58,f,25-34
YU,2004,new_sp_f2534,89,f,25-34
ZA,1999,new_sp_f2534,1384,f,25-34
ZA,2000,new_sp_f2534,1716,f,25-34
ZA,2001,new_sp_f2534,3220,f,25-34
ZA,2002,new_sp_f2534,11312,f,25-34
ZA,2003,new_sp_f2534,16867,f,25-34
ZA,2004,new_sp_f2534,18975,f,25-34
ZA,2005,new_sp_f2534,19343,f,25-34
ZA,2006,new_sp_f2534,20387,f,25-34
ZA,2007,new_sp_f2534,21049,f,25-34
ZA,2008,new_sp_f2534,21579,f,25-34
ZM,1995,new_sp_f2534,1779,f,25-34
ZM,2000,new_sp_f2534,1118,f,25-34
ZM,2002,new_sp_f2534,2730,f,25-34
ZM,2003,new_sp_f2534,3439,f,25-34
ZM,2004,new_sp_f2534,2961,f,25-34
ZM,2005,new_sp_f2534,2463,f,25-34
ZM,2006,new_sp_f2534,2834,f,25-34
ZM,2007,new_sp_f2534,2193,f,25-34
ZM,2008,new_sp_f2534,2062,f,25-34
ZW,2002,new_sp_f2534,2185,f,25-34
ZW,2003,new_sp_f2534,2856,f,25-34
ZW,2004,new_sp_f2534,2858,f,25-34
ZW,2005,new_sp_f2534,2242,f,25-34
ZW,2006,new_sp_f2534,2424,f,25-34
ZW,2007,new_sp_f2534,3311,f,25-34
ZW,2008,new_sp_f2534,0,f,25-34
AD,1996,new_sp_f3544,0,f,35-44
AD,1997,new_sp_f3544,3,f,35-44
AD,1999,new_sp_f3544,1,f,35-44
AD,2002,new_sp_f3544,0,f,35-44
AD,2003,new_sp_f3544,1,f,35-44
AD,2004,new_sp_f3544,0,f,35-44
AD,2005,new_sp_f3544,1,f,35-44
AD,2006,new_sp_f3544,0,f,35-44
AD,2008,new_sp_f3544,1,f,35-44
AE,1999,new_sp_f3544,3,f,35-44
AE,2000,new_sp_f3544,3,f,35-44
AE,2002,new_sp_f3544,3,f,35-44
AE,2003,new_sp_f3544,3,f,35-44
AE,2004,new_sp_f3544,7,f,35-44
AE,2006,new_sp_f3544,5,f,35-44
AE,2007,new_sp_f3544,3,f,35-44
AE,2008,new_sp_f3544,1,f,35-44
AF,1997,new_sp_f3544,14,f,35-44
AF,1998,new_sp_f3544,194,f,35-44
AF,1999,new_sp_f3544,110,f,35-44
AF,2000,new_sp_f3544,339,f,35-44
AF,2001,new_sp_f3544,586,f,35-44
AF,2002,new_sp_f3544,792,f,35-44
AF,2003,new_sp_f3544,814,f,35-44
AF,2004,new_sp_f3544,1096,f,35-44
AF,2005,new_sp_f3544,1302,f,35-44
AF,2006,new_sp_f3544,1654,f,35-44
AF,2007,new_sp_f3544,1708,f,35-44
AF,2008,new_sp_f3544,1614,f,35-44
AG,1996,new_sp_f3544,1,f,35-44
AG,2000,new_sp_f3544,0,f,35-44
AG,2001,new_sp_f3544,0,f,35-44
AG,2002,new_sp_f3544,0,f,35-44
AG,2003,new_sp_f3544,0,f,35-44
AG,2007,new_sp_f3544,0,f,35-44
AI,2003,new_sp_f3544,1,f,35-44
AI,2004,new_sp_f3544,0,f,35-44
AL,1995,new_sp_f3544,0,f,35-44
AL,1997,new_sp_f3544,14,f,35-44
AL,1998,new_sp_f3544,12,f,35-44
AL,1999,new_sp_f3544,11,f,35-44
AL,2000,new_sp_f3544,8,f,35-44
AL,2001,new_sp_f3544,5,f,35-44
AL,2002,new_sp_f3544,9,f,35-44
AL,2003,new_sp_f3544,6,f,35-44
AL,2004,new_sp_f3544,8,f,35-44
AL,2005,new_sp_f3544,5,f,35-44
AL,2006,new_sp_f3544,7,f,35-44
AL,2007,new_sp_f3544,7,f,35-44
AL,2008,new_sp_f3544,8,f,35-44
AM,1995,new_sp_f3544,2,f,35-44
AM,1996,new_sp_f3544,9,f,35-44
AM,1997,new_sp_f3544,17,f,35-44
AM,1998,new_sp_f3544,11,f,35-44
AM,1999,new_sp_f3544,20,f,35-44
AM,2000,new_sp_f3544,24,f,35-44
AM,2001,new_sp_f3544,22,f,35-44
AM,2002,new_sp_f3544,32,f,35-44
AM,2003,new_sp_f3544,13,f,35-44
AM,2004,new_sp_f3544,12,f,35-44
AM,2005,new_sp_f3544,10,f,35-44
AM,2006,new_sp_f3544,16,f,35-44
AM,2007,new_sp_f3544,11,f,35-44
AM,2008,new_sp_f3544,10,f,35-44
AN,1996,new_sp_f3544,1,f,35-44
AN,1997,new_sp_f3544,2,f,35-44
AN,1998,new_sp_f3544,2,f,35-44
AN,1999,new_sp_f3544,0,f,35-44
AN,2000,new_sp_f3544,0,f,35-44
AN,2001,new_sp_f3544,0,f,35-44
AN,2002,new_sp_f3544,0,f,35-44
AN,2003,new_sp_f3544,1,f,35-44
AN,2004,new_sp_f3544,1,f,35-44
AN,2006,new_sp_f3544,0,f,35-44
AO,1995,new_sp_f3544,264,f,35-44
AO,1996,new_sp_f3544,615,f,35-44
AO,1997,new_sp_f3544,627,f,35-44
AO,1998,new_sp_f3544,623,f,35-44
AO,1999,new_sp_f3544,743,f,35-44
AO,2000,new_sp_f3544,844,f,35-44
AO,2001,new_sp_f3544,647,f,35-44
AO,2002,new_sp_f3544,1600,f,35-44
AO,2003,new_sp_f3544,1747,f,35-44
AO,2004,new_sp_f3544,1854,f,35-44
AO,2005,new_sp_f3544,1797,f,35-44
AO,2006,new_sp_f3544,1990,f,35-44
AO,2007,new_sp_f3544,1812,f,35-44
AO,2008,new_sp_f3544,2082,f,35-44
AR,1996,new_sp_f3544,528,f,35-44
AR,1997,new_sp_f3544,336,f,35-44
AR,1998,new_sp_f3544,271,f,35-44
AR,1999,new_sp_f3544,292,f,35-44
AR,2000,new_sp_f3544,262,f,35-44
AR,2001,new_sp_f3544,303,f,35-44
AR,2002,new_sp_f3544,301,f,35-44
AR,2003,new_sp_f3544,294,f,35-44
AR,2004,new_sp_f3544,271,f,35-44
AR,2005,new_sp_f3544,290,f,35-44
AR,2006,new_sp_f3544,235,f,35-44
AR,2007,new_sp_f3544,246,f,35-44
AR,2008,new_sp_f3544,252,f,35-44
AS,1997,new_sp_f3544,0,f,35-44
AS,2001,new_sp_f3544,1,f,35-44
AT,1995,new_sp_f3544,32,f,35-44
AT,1997,new_sp_f3544,62,f,35-44
AT,1999,new_sp_f3544,18,f,35-44
AT,2000,new_sp_f3544,12,f,35-44
AT,2001,new_sp_f3544,15,f,35-44
AT,2002,new_sp_f3544,7,f,35-44
AT,2003,new_sp_f3544,12,f,35-44
AT,2004,new_sp_f3544,9,f,35-44
AT,2005,new_sp_f3544,8,f,35-44
AT,2006,new_sp_f3544,16,f,35-44
AT,2007,new_sp_f3544,7,f,35-44
AU,1997,new_sp_f3544,9,f,35-44
AU,1998,new_sp_f3544,15,f,35-44
AU,1999,new_sp_f3544,18,f,35-44
AU,2000,new_sp_f3544,12,f,35-44
AU,2001,new_sp_f3544,16,f,35-44
AU,2002,new_sp_f3544,15,f,35-44
AU,2003,new_sp_f3544,3,f,35-44
AU,2004,new_sp_f3544,5,f,35-44
AU,2005,new_sp_f3544,11,f,35-44
AU,2006,new_sp_f3544,14,f,35-44
AU,2007,new_sp_f3544,20,f,35-44
AU,2008,new_sp_f3544,14,f,35-44
AZ,1995,new_sp_f3544,0,f,35-44
AZ,1996,new_sp_f3544,86,f,35-44
AZ,1997,new_sp_f3544,178,f,35-44
AZ,1998,new_sp_f3544,7,f,35-44
AZ,1999,new_sp_f3544,73,f,35-44
AZ,2000,new_sp_f3544,6,f,35-44
AZ,2002,new_sp_f3544,80,f,35-44
AZ,2003,new_sp_f3544,62,f,35-44
AZ,2004,new_sp_f3544,57,f,35-44
AZ,2005,new_sp_f3544,47,f,35-44
AZ,2006,new_sp_f3544,66,f,35-44
BA,1995,new_sp_f3544,64,f,35-44
BA,1996,new_sp_f3544,39,f,35-44
BA,1997,new_sp_f3544,50,f,35-44
BA,1998,new_sp_f3544,27,f,35-44
BA,1999,new_sp_f3544,34,f,35-44
BA,2000,new_sp_f3544,29,f,35-44
BA,2001,new_sp_f3544,34,f,35-44
BA,2002,new_sp_f3544,18,f,35-44
BA,2003,new_sp_f3544,34,f,35-44
BA,2004,new_sp_f3544,43,f,35-44
BA,2005,new_sp_f3544,33,f,35-44
BA,2006,new_sp_f3544,24,f,35-44
BA,2007,new_sp_f3544,0,f,35-44
BA,2008,new_sp_f3544,20,f,35-44
BB,2000,new_sp_f3544,0,f,35-44
BB,2001,new_sp_f3544,1,f,35-44
BB,2004,new_sp_f3544,1,f,35-44
BB,2007,new_sp_f3544,0,f,35-44
BB,2008,new_sp_f3544,0,f,35-44
BD,1995,new_sp_f3544,360,f,35-44
BD,1996,new_sp_f3544,434,f,35-44
BD,1997,new_sp_f3544,1748,f,35-44
BD,1998,new_sp_f3544,2156,f,35-44
BD,1999,new_sp_f3544,2180,f,35-44
BD,2000,new_sp_f3544,2247,f,35-44
BD,2001,new_sp_f3544,2260,f,35-44
BD,2002,new_sp_f3544,2791,f,35-44
BD,2003,new_sp_f3544,3258,f,35-44
BD,2004,new_sp_f3544,3758,f,35-44
BD,2005,new_sp_f3544,5538,f,35-44
BD,2006,new_sp_f3544,6395,f,35-44
BD,2007,new_sp_f3544,6678,f,35-44
BD,2008,new_sp_f3544,6465,f,35-44
BE,1995,new_sp_f3544,32,f,35-44
BE,1996,new_sp_f3544,25,f,35-44
BE,1997,new_sp_f3544,22,f,35-44
BE,1998,new_sp_f3544,20,f,35-44
BE,1999,new_sp_f3544,19,f,35-44
BE,2000,new_sp_f3544,19,f,35-44
BE,2001,new_sp_f3544,24,f,35-44
BE,2002,new_sp_f3544,16,f,35-44
BE,2003,new_sp_f3544,15,f,35-44
BE,2004,new_sp_f3544,20,f,35-44
BE,2005,new_sp_f3544,15,f,35-44
BE,2006,new_sp_f3544,18,f,35-44
BE,2007,new_sp_f3544,23,f,35-44
BE,2008,new_sp_f3544,22,f,35-44
BF,1995,new_sp_f3544,39,f,35-44
BF,1996,new_sp_f3544,67,f,35-44
BF,1997,new_sp_f3544,67,f,35-44
BF,1998,new_sp_f3544,86,f,35-44
BF,1999,new_sp_f3544,92,f,35-44
BF,2000,new_sp_f3544,101,f,35-44
BF,2001,new_sp_f3544,100,f,35-44
BF,2002,new_sp_f3544,104,f,35-44
BF,2003,new_sp_f3544,132,f,35-44
BF,2004,new_sp_f3544,148,f,35-44
BF,2005,new_sp_f3544,174,f,35-44
BF,2006,new_sp_f3544,198,f,35-44
BF,2007,new_sp_f3544,187,f,35-44
BF,2008,new_sp_f3544,180,f,35-44
BG,2000,new_sp_f3544,7,f,35-44
BG,2001,new_sp_f3544,13,f,35-44
BG,2002,new_sp_f3544,45,f,35-44
BG,2003,new_sp_f3544,63,f,35-44
BG,2004,new_sp_f3544,64,f,35-44
BG,2005,new_sp_f3544,59,f,35-44
BG,2006,new_sp_f3544,86,f,35-44
BG,2007,new_sp_f3544,53,f,35-44
BG,2008,new_sp_f3544,54,f,35-44
BH,1995,new_sp_f3544,2,f,35-44
BH,1996,new_sp_f3544,7,f,35-44
BH,1997,new_sp_f3544,4,f,35-44
BH,1998,new_sp_f3544,7,f,35-44
BH,1999,new_sp_f3544,6,f,35-44
BH,2000,new_sp_f3544,0,f,35-44
BH,2001,new_sp_f3544,0,f,35-44
BH,2002,new_sp_f3544,1,f,35-44
BH,2003,new_sp_f3544,0,f,35-44
BH,2004,new_sp_f3544,1,f,35-44
BH,2005,new_sp_f3544,3,f,35-44
BH,2006,new_sp_f3544,4,f,35-44
BH,2007,new_sp_f3544,5,f,35-44
BH,2008,new_sp_f3544,8,f,35-44
BI,1995,new_sp_f3544,89,f,35-44
BI,1996,new_sp_f3544,112,f,35-44
BI,1997,new_sp_f3544,198,f,35-44
BI,1998,new_sp_f3544,240,f,35-44
BI,1999,new_sp_f3544,236,f,35-44
BI,2001,new_sp_f3544,337,f,35-44
BI,2002,new_sp_f3544,324,f,35-44
BI,2003,new_sp_f3544,276,f,35-44
BI,2004,new_sp_f3544,232,f,35-44
BI,2005,new_sp_f3544,288,f,35-44
BI,2006,new_sp_f3544,242,f,35-44
BI,2007,new_sp_f3544,276,f,35-44
BI,2008,new_sp_f3544,264,f,35-44
BJ,1995,new_sp_f3544,118,f,35-44
BJ,1996,new_sp_f3544,136,f,35-44
BJ,1997,new_sp_f3544,124,f,35-44
BJ,1998,new_sp_f3544,159,f,35-44
BJ,1999,new_sp_f3544,153,f,35-44
BJ,2000,new_sp_f3544,149,f,35-44
BJ,2002,new_sp_f3544,159,f,35-44
BJ,2003,new_sp_f3544,150,f,35-44
BJ,2004,new_sp_f3544,147,f,35-44
BJ,2005,new_sp_f3544,145,f,35-44
BJ,2006,new_sp_f3544,158,f,35-44
BJ,2008,new_sp_f3544,173,f,35-44
BM,2004,new_sp_f3544,0,f,35-44
BN,1999,new_sp_f3544,16,f,35-44
BN,2000,new_sp_f3544,9,f,35-44
BN,2002,new_sp_f3544,8,f,35-44
BN,2003,new_sp_f3544,11,f,35-44
BN,2004,new_sp_f3544,12,f,35-44
BN,2005,new_sp_f3544,8,f,35-44
BN,2006,new_sp_f3544,8,f,35-44
BN,2007,new_sp_f3544,12,f,35-44
BN,2008,new_sp_f3544,8,f,35-44
BO,1996,new_sp_f3544,422,f,35-44
BO,1997,new_sp_f3544,380,f,35-44
BO,1998,new_sp_f3544,274,f,35-44
BO,1999,new_sp_f3544,352,f,35-44
BO,2000,new_sp_f3544,334,f,35-44
BO,2001,new_sp_f3544,302,f,35-44
BO,2002,new_sp_f3544,358,f,35-44
BO,2003,new_sp_f3544,313,f,35-44
BO,2004,new_sp_f3544,272,f,35-44
BO,2005,new_sp_f3544,276,f,35-44
BO,2006,new_sp_f3544,253,f,35-44
BO,2007,new_sp_f3544,243,f,35-44
BO,2008,new_sp_f3544,237,f,35-44
BR,1999,new_sp_f3544,2621,f,35-44
BR,2000,new_sp_f3544,5395,f,35-44
BR,2001,new_sp_f3544,2296,f,35-44
BR,2002,new_sp_f3544,2817,f,35-44
BR,2003,new_sp_f3544,2540,f,35-44
BR,2004,new_sp_f3544,2742,f,35-44
BR,2005,new_sp_f3544,2626,f,35-44
BR,2006,new_sp_f3544,2569,f,35-44
BR,2007,new_sp_f3544,2327,f,35-44
BR,2008,new_sp_f3544,2266,f,35-44
BS,1995,new_sp_f3544,2,f,35-44
BS,1996,new_sp_f3544,4,f,35-44
BS,1997,new_sp_f3544,7,f,35-44
BS,1998,new_sp_f3544,5,f,35-44
BS,1999,new_sp_f3544,4,f,35-44
BS,2000,new_sp_f3544,8,f,35-44
BS,2002,new_sp_f3544,3,f,35-44
BS,2003,new_sp_f3544,4,f,35-44
BS,2004,new_sp_f3544,1,f,35-44
BS,2007,new_sp_f3544,3,f,35-44
BS,2008,new_sp_f3544,4,f,35-44
BT,1995,new_sp_f3544,25,f,35-44
BT,1996,new_sp_f3544,22,f,35-44
BT,1997,new_sp_f3544,16,f,35-44
BT,1998,new_sp_f3544,25,f,35-44
BT,1999,new_sp_f3544,23,f,35-44
BT,2000,new_sp_f3544,31,f,35-44
BT,2001,new_sp_f3544,20,f,35-44
BT,2002,new_sp_f3544,22,f,35-44
BT,2003,new_sp_f3544,17,f,35-44
BT,2004,new_sp_f3544,33,f,35-44
BT,2005,new_sp_f3544,13,f,35-44
BT,2006,new_sp_f3544,10,f,35-44
BT,2007,new_sp_f3544,21,f,35-44
BT,2008,new_sp_f3544,32,f,35-44
BW,1997,new_sp_f3544,181,f,35-44
BW,1999,new_sp_f3544,225,f,35-44
BW,2000,new_sp_f3544,262,f,35-44
BW,2001,new_sp_f3544,309,f,35-44
BW,2002,new_sp_f3544,290,f,35-44
BW,2003,new_sp_f3544,276,f,35-44
BW,2004,new_sp_f3544,290,f,35-44
BW,2005,new_sp_f3544,253,f,35-44
BW,2006,new_sp_f3544,259,f,35-44
BW,2007,new_sp_f3544,254,f,35-44
BW,2008,new_sp_f3544,226,f,35-44
BY,2002,new_sp_f3544,28,f,35-44
BY,2003,new_sp_f3544,43,f,35-44
BY,2004,new_sp_f3544,38,f,35-44
BY,2005,new_sp_f3544,50,f,35-44
BY,2006,new_sp_f3544,43,f,35-44
BY,2007,new_sp_f3544,41,f,35-44
BY,2008,new_sp_f3544,36,f,35-44
BZ,1995,new_sp_f3544,0,f,35-44
BZ,1996,new_sp_f3544,0,f,35-44
BZ,1997,new_sp_f3544,2,f,35-44
BZ,2000,new_sp_f3544,2,f,35-44
BZ,2001,new_sp_f3544,4,f,35-44
BZ,2002,new_sp_f3544,3,f,35-44
BZ,2003,new_sp_f3544,3,f,35-44
BZ,2004,new_sp_f3544,1,f,35-44
BZ,2005,new_sp_f3544,4,f,35-44
BZ,2006,new_sp_f3544,3,f,35-44
BZ,2007,new_sp_f3544,5,f,35-44
BZ,2008,new_sp_f3544,6,f,35-44
CA,1980,new_sp_f3544,34,f,35-44
CA,1981,new_sp_f3544,26,f,35-44
CA,1982,new_sp_f3544,30,f,35-44
CA,1983,new_sp_f3544,29,f,35-44
CA,1984,new_sp_f3544,28,f,35-44
CA,1985,new_sp_f3544,19,f,35-44
CA,1986,new_sp_f3544,33,f,35-44
CA,1987,new_sp_f3544,29,f,35-44
CA,1988,new_sp_f3544,27,f,35-44
CA,1989,new_sp_f3544,23,f,35-44
CA,1990,new_sp_f3544,26,f,35-44
CA,1991,new_sp_f3544,31,f,35-44
CA,1992,new_sp_f3544,21,f,35-44
CA,1993,new_sp_f3544,22,f,35-44
CA,1994,new_sp_f3544,19,f,35-44
CA,1995,new_sp_f3544,22,f,35-44
CA,1996,new_sp_f3544,28,f,35-44
CA,1997,new_sp_f3544,26,f,35-44
CA,1998,new_sp_f3544,26,f,35-44
CA,1999,new_sp_f3544,28,f,35-44
CA,2000,new_sp_f3544,30,f,35-44
CA,2001,new_sp_f3544,33,f,35-44
CA,2002,new_sp_f3544,26,f,35-44
CA,2003,new_sp_f3544,25,f,35-44
CA,2004,new_sp_f3544,34,f,35-44
CA,2005,new_sp_f3544,27,f,35-44
CA,2006,new_sp_f3544,25,f,35-44
CA,2007,new_sp_f3544,33,f,35-44
CA,2008,new_sp_f3544,39,f,35-44
CD,1995,new_sp_f3544,1232,f,35-44
CD,1996,new_sp_f3544,1142,f,35-44
CD,1997,new_sp_f3544,1271,f,35-44
CD,1998,new_sp_f3544,2716,f,35-44
CD,1999,new_sp_f3544,3117,f,35-44
CD,2000,new_sp_f3544,3309,f,35-44
CD,2001,new_sp_f3544,3704,f,35-44
CD,2002,new_sp_f3544,3939,f,35-44
CD,2003,new_sp_f3544,4826,f,35-44
CD,2004,new_sp_f3544,5529,f,35-44
CD,2005,new_sp_f3544,5832,f,35-44
CD,2006,new_sp_f3544,5621,f,35-44
CD,2007,new_sp_f3544,5939,f,35-44
CD,2008,new_sp_f3544,6393,f,35-44
CF,1995,new_sp_f3544,145,f,35-44
CF,1996,new_sp_f3544,177,f,35-44
CF,1997,new_sp_f3544,207,f,35-44
CF,1998,new_sp_f3544,217,f,35-44
CF,1999,new_sp_f3544,196,f,35-44
CF,2001,new_sp_f3544,123,f,35-44
CF,2002,new_sp_f3544,262,f,35-44
CF,2004,new_sp_f3544,559,f,35-44
CF,2005,new_sp_f3544,145,f,35-44
CF,2006,new_sp_f3544,647,f,35-44
CF,2008,new_sp_f3544,378,f,35-44
CG,1995,new_sp_f3544,167,f,35-44
CG,1999,new_sp_f3544,143,f,35-44
CG,2001,new_sp_f3544,377,f,35-44
CG,2004,new_sp_f3544,373,f,35-44
CG,2006,new_sp_f3544,247,f,35-44
CG,2007,new_sp_f3544,334,f,35-44
CG,2008,new_sp_f3544,308,f,35-44
CH,1995,new_sp_f3544,9,f,35-44
CH,1996,new_sp_f3544,4,f,35-44
CH,1997,new_sp_f3544,6,f,35-44
CH,1998,new_sp_f3544,6,f,35-44
CH,1999,new_sp_f3544,7,f,35-44
CH,2000,new_sp_f3544,8,f,35-44
CH,2001,new_sp_f3544,3,f,35-44
CH,2002,new_sp_f3544,7,f,35-44
CH,2003,new_sp_f3544,4,f,35-44
CH,2004,new_sp_f3544,7,f,35-44
CH,2005,new_sp_f3544,8,f,35-44
CH,2006,new_sp_f3544,11,f,35-44
CH,2007,new_sp_f3544,3,f,35-44
CH,2008,new_sp_f3544,6,f,35-44
CI,1995,new_sp_f3544,497,f,35-44
CI,1996,new_sp_f3544,409,f,35-44
CI,1997,new_sp_f3544,548,f,35-44
CI,1998,new_sp_f3544,703,f,35-44
CI,1999,new_sp_f3544,644,f,35-44
CI,2001,new_sp_f3544,735,f,35-44
CI,2002,new_sp_f3544,827,f,35-44
CI,2003,new_sp_f3544,878,f,35-44
CI,2004,new_sp_f3544,916,f,35-44
CI,2005,new_sp_f3544,989,f,35-44
CI,2006,new_sp_f3544,1069,f,35-44
CI,2007,new_sp_f3544,1126,f,35-44
CI,2008,new_sp_f3544,1171,f,35-44
CK,1980,new_sp_f3544,0,f,35-44
CK,1981,new_sp_f3544,0,f,35-44
CK,1982,new_sp_f3544,3,f,35-44
CK,1983,new_sp_f3544,3,f,35-44
CK,1984,new_sp_f3544,0,f,35-44
CK,1985,new_sp_f3544,0,f,35-44
CK,1986,new_sp_f3544,0,f,35-44
CK,1987,new_sp_f3544,0,f,35-44
CK,1989,new_sp_f3544,0,f,35-44
CK,1991,new_sp_f3544,0,f,35-44
CK,1992,new_sp_f3544,1,f,35-44
CK,1993,new_sp_f3544,0,f,35-44
CK,1994,new_sp_f3544,0,f,35-44
CK,1995,new_sp_f3544,0,f,35-44
CK,1996,new_sp_f3544,0,f,35-44
CK,1997,new_sp_f3544,1,f,35-44
CK,1998,new_sp_f3544,0,f,35-44
CK,2000,new_sp_f3544,0,f,35-44
CK,2001,new_sp_f3544,0,f,35-44
CK,2002,new_sp_f3544,0,f,35-44
CK,2003,new_sp_f3544,0,f,35-44
CK,2004,new_sp_f3544,0,f,35-44
CK,2005,new_sp_f3544,0,f,35-44
CK,2006,new_sp_f3544,0,f,35-44
CL,1995,new_sp_f3544,108,f,35-44
CL,1996,new_sp_f3544,72,f,35-44
CL,1997,new_sp_f3544,80,f,35-44
CL,1999,new_sp_f3544,97,f,35-44
CL,2000,new_sp_f3544,70,f,35-44
CL,2001,new_sp_f3544,76,f,35-44
CL,2002,new_sp_f3544,82,f,35-44
CL,2003,new_sp_f3544,81,f,35-44
CL,2004,new_sp_f3544,76,f,35-44
CL,2005,new_sp_f3544,60,f,35-44
CL,2006,new_sp_f3544,74,f,35-44
CL,2007,new_sp_f3544,63,f,35-44
CL,2008,new_sp_f3544,49,f,35-44
CM,1995,new_sp_f3544,223,f,35-44
CM,1996,new_sp_f3544,202,f,35-44
CM,1997,new_sp_f3544,341,f,35-44
CM,1998,new_sp_f3544,268,f,35-44
CM,1999,new_sp_f3544,505,f,35-44
CM,2000,new_sp_f3544,293,f,35-44
CM,2001,new_sp_f3544,328,f,35-44
CM,2002,new_sp_f3544,545,f,35-44
CM,2003,new_sp_f3544,745,f,35-44
CM,2004,new_sp_f3544,756,f,35-44
CM,2005,new_sp_f3544,1028,f,35-44
CM,2006,new_sp_f3544,960,f,35-44
CM,2007,new_sp_f3544,985,f,35-44
CM,2008,new_sp_f3544,1027,f,35-44
CN,1995,new_sp_f3544,8376,f,35-44
CN,1996,new_sp_f3544,10214,f,35-44
CN,1997,new_sp_f3544,11758,f,35-44
CN,1998,new_sp_f3544,12672,f,35-44
CN,1999,new_sp_f3544,12370,f,35-44
CN,2000,new_sp_f3544,12377,f,35-44
CN,2001,new_sp_f3544,12041,f,35-44
CN,2002,new_sp_f3544,10505,f,35-44
CN,2003,new_sp_f3544,14783,f,35-44
CN,2004,new_sp_f3544,20613,f,35-44
CN,2005,new_sp_f3544,24728,f,35-44
CN,2006,new_sp_f3544,24564,f,35-44
CN,2007,new_sp_f3544,23542,f,35-44
